"YearEnd","LocationDesc","GeoLocation","StratificationCategory1","Stratification1","variable","NPAW1_1 Obesity among adults aged >= 18 years","NPAW1_2 Obesity among high school students","NPAW10_0 No leisure-time physical activity among adults aged >= 18 years","NPAW11_1 Meeting aerobic physical activity guidelines for substantial health benefits among adults aged >= 18 years","NPAW11_2 Meeting aerobic physical activity guidelines for substantial health benefits and for muscle-strengthening activity among adults aged >= 18 years","NPAW11_3 Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years","NPAW11_4 Meeting aerobic physical activity guidelines among high school students","NPAW12_1 Participation in daily school physical education classes among high school students","NPAW12_2 Soda consumption among high school students","NPAW13_1 Secondary schools that allow community-sponsored use of physical activity facilities by youth outside of normal school hours","NPAW13_2 Secondary schools that allow students to purchase soda or fruit drinks","NPAW13_3 Secondary schools that allow students to purchase sports drinks","NPAW13_4 Secondary schools that offer less healthy foods as competitive foods","NPAW15_0 Infants breastfed at 6 months","NPAW16_0 Receiving formula supplementation within the first 2 days of life among breastfed infants","NPAW17_0 Mean maternity practices in infant nutrition care (mPINC) score","NPAW18_0 Live births occurring at Baby Friendly Facilities","NPAW2_1 Overweight or obesity among adults aged >= 18 years","NPAW2_2 Overweight or obesity among high school students","NPAW2_3 Overweight or obesity among women aged 18-44 years","NPAW20_0 Television viewing among high school students","NPAW21_0 Computer use among high school students","NPAW3_1 Healthy weight among adults aged >= 18 years","NPAW3_2 Healthy weight among high school students","NPAW4_1 Median daily frequency of fruit consumption among high school students","NPAW4_2 Median daily frequency of fruit consumption among adults aged >= 18 years","NPAW5_1 Median daily frequency of vegetable consumption among high school students","NPAW5_2 Median daily frequency of vegetable consumption among adults aged >= 18 years","NPAW6_0 Census tracts with healthier food retailers within ½ mile of boundary","NPAW7_1 Farmers markets that accept Women and Infant Children (WIC) farmers market nutrition program coupons","NPAW7_2 Farmers markets that accept Supplemental Nutrition Assistance Program (SNAP) benefits","NPAW8_0 Number of farmers markets per 100,000 residents"
2013,"Wisconsin","(44.39319117400049, -89.81637074199966)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",NA,NA,43,41.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.8,NA,NA,NA,NA,NA,NA,NA,1.9,NA,2.1,NA,NA,NA,NA
2013,"Wisconsin","(44.39319117400049, -89.81637074199966)","Race/Ethnicity","Other, non-Hispanic","DataValue",18.8,NA,22,44.5,19.6,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.9,NA,37.7,NA,NA,52.8,NA,NA,1.1,NA,1.4,NA,NA,NA,NA
2013,"Wisconsin","(44.39319117400049, -89.81637074199966)","Race/Ethnicity","White, non-Hispanic","DataValue",29.4,NA,23.3,53.3,19.4,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.5,NA,58.6,NA,NA,31.4,NA,NA,1.1,NA,1.3,NA,NA,NA,NA
2013,"Wyoming","(43.23554134300048, -108.10983035299967)","Gender","Female","DataValue",27.4,NA,25.1,54.3,18.7,34.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.7,NA,NA,NA,NA,41.1,NA,NA,1.1,NA,1.6,NA,NA,NA,NA
2013,"Wyoming","(43.23554134300048, -108.10983035299967)","Gender","Male","DataValue",28.2,NA,25.1,53,21.2,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.4,NA,NA,NA,NA,27.7,NA,NA,1,NA,1.3,NA,NA,NA,NA
2013,"Wyoming","(43.23554134300048, -108.10983035299967)","Overall","Overall","DataValue",27.8,10.7,25.1,53.6,20,35,28.2,23.7,24.3,NA,NA,NA,NA,59.5,7.4,NA,3.2,64.4,23.55,51.6,22.1,31.3,34.1,72.55,1,1,1.3,1.4,60.3,NA,7,7.6
2013,"Wyoming","(43.23554134300048, -108.10983035299967)","Race/Ethnicity","Hispanic","DataValue",32.4,NA,31.1,48.4,19.1,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6,NA,62.3,NA,NA,30.9,NA,NA,1,NA,1.3,NA,NA,NA,NA
2013,"Wyoming","(43.23554134300048, -108.10983035299967)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",46.8,NA,25.4,39.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.4,NA,NA,NA,NA,NA,NA,NA,1.5,NA,1.6,NA,NA,NA,NA
2013,"Wyoming","(43.23554134300048, -108.10983035299967)","Race/Ethnicity","Other, non-Hispanic","DataValue",25.8,NA,28.7,52.8,21.9,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.2,NA,NA,NA,NA,26.1,NA,NA,1.1,NA,1.4,NA,NA,NA,NA
2013,"Wyoming","(43.23554134300048, -108.10983035299967)","Race/Ethnicity","White, non-Hispanic","DataValue",27.3,NA,24.6,54.4,20.1,35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.6,NA,58,NA,NA,35,NA,NA,1,NA,1.4,NA,NA,NA,NA
2014,"Alabama","(32.84057112200048, -86.63186076199969)","Gender","Female","DataValue",32.9,NA,30.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.7,NA,NA,NA,NA,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Alabama","(32.84057112200048, -86.63186076199969)","Gender","Male","DataValue",34.1,NA,24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,NA,NA,NA,NA,27.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Alabama","(32.84057112200048, -86.63186076199969)","Overall","Overall","DataValue",33.5,NA,27.6,NA,NA,NA,NA,NA,NA,65.8,25.3,50.4,44,NA,NA,NA,NA,67,NA,57.6,NA,NA,31.4,NA,NA,NA,NA,NA,64.3,NA,NA,NA
2014,"Alabama","(32.84057112200048, -86.63186076199969)","Race/Ethnicity","Black, non-Hispanic","DataValue",41.9,NA,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.8,NA,66.2,NA,NA,26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Alabama","(32.84057112200048, -86.63186076199969)","Race/Ethnicity","Hispanic","DataValue",22.9,NA,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.1,NA,NA,NA,NA,44.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Alabama","(32.84057112200048, -86.63186076199969)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",39.3,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.5,NA,NA,NA,NA,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Alabama","(32.84057112200048, -86.63186076199969)","Race/Ethnicity","Other, non-Hispanic","DataValue",21.7,NA,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.7,NA,NA,NA,NA,36.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Alabama","(32.84057112200048, -86.63186076199969)","Race/Ethnicity","White, non-Hispanic","DataValue",31.4,NA,27.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,56.9,NA,NA,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Alaska","(64.84507995700051, -147.72205903599973)","Gender","Female","DataValue",30.2,NA,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.6,NA,NA,NA,NA,38.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Alaska","(64.84507995700051, -147.72205903599973)","Gender","Male","DataValue",29.3,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.3,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Alaska","(64.84507995700051, -147.72205903599973)","Overall","Overall","DataValue",29.7,NA,19.2,NA,NA,NA,NA,NA,NA,72.1,25.9,40.1,54.9,NA,NA,NA,NA,64.8,NA,56.6,NA,NA,34,NA,NA,NA,NA,NA,46.1,NA,NA,NA
2014,"Alaska","(64.84507995700051, -147.72205903599973)","Race/Ethnicity","Black, non-Hispanic","DataValue",42.3,NA,26.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.8,NA,NA,NA,NA,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Alaska","(64.84507995700051, -147.72205903599973)","Race/Ethnicity","Hispanic","DataValue",29.6,NA,23.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.3,NA,NA,NA,NA,23.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Alaska","(64.84507995700051, -147.72205903599973)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",34,NA,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3,NA,NA,NA,NA,27.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Alaska","(64.84507995700051, -147.72205903599973)","Race/Ethnicity","Other, non-Hispanic","DataValue",29.1,NA,29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.2,NA,57,NA,NA,38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Alaska","(64.84507995700051, -147.72205903599973)","Race/Ethnicity","White, non-Hispanic","DataValue",28.6,NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.2,NA,51.5,NA,NA,34.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Arizona","(34.865970280000454, -111.76381127699972)","Gender","Female","DataValue",28.8,NA,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3,NA,NA,NA,NA,39.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Arizona","(34.865970280000454, -111.76381127699972)","Gender","Male","DataValue",29.1,NA,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.5,NA,NA,NA,NA,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Arizona","(34.865970280000454, -111.76381127699972)","Overall","Overall","DataValue",28.9,NA,21.2,NA,NA,NA,NA,NA,NA,56.1,16.5,34.7,56.3,NA,NA,NA,NA,64,NA,53.8,NA,NA,33.8,NA,NA,NA,NA,NA,70.9,NA,NA,NA
2014,"Arizona","(34.865970280000454, -111.76381127699972)","Race/Ethnicity","Black, non-Hispanic","DataValue",36.7,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,66.1,NA,NA,28.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Arizona","(34.865970280000454, -111.76381127699972)","Race/Ethnicity","Hispanic","DataValue",34,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.8,NA,57.1,NA,NA,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Arizona","(34.865970280000454, -111.76381127699972)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",29.5,NA,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.6,NA,NA,NA,NA,32.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Arizona","(34.865970280000454, -111.76381127699972)","Race/Ethnicity","Other, non-Hispanic","DataValue",28.2,NA,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.9,NA,52.1,NA,NA,38.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Arizona","(34.865970280000454, -111.76381127699972)","Race/Ethnicity","White, non-Hispanic","DataValue",26.4,NA,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,50.4,NA,NA,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Arkansas","(34.74865012400045, -92.27449074299966)","Gender","Female","DataValue",36,NA,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.6,NA,NA,NA,NA,32.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Arkansas","(34.74865012400045, -92.27449074299966)","Gender","Male","DataValue",35.8,NA,28.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.6,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Arkansas","(34.74865012400045, -92.27449074299966)","Overall","Overall","DataValue",35.9,NA,30.7,NA,NA,NA,NA,NA,NA,49.1,18.4,22.7,64.7,NA,NA,NA,NA,70.6,NA,63.1,NA,NA,27.6,NA,NA,NA,NA,NA,61.7,NA,NA,NA
2014,"Arkansas","(34.74865012400045, -92.27449074299966)","Race/Ethnicity","Black, non-Hispanic","DataValue",45.1,NA,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7,NA,82.2,NA,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Arkansas","(34.74865012400045, -92.27449074299966)","Race/Ethnicity","Hispanic","DataValue",35.1,NA,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Arkansas","(34.74865012400045, -92.27449074299966)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",53.6,NA,26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.3,NA,NA,NA,NA,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Arkansas","(34.74865012400045, -92.27449074299966)","Race/Ethnicity","Other, non-Hispanic","DataValue",38.3,NA,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.8,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Arkansas","(34.74865012400045, -92.27449074299966)","Race/Ethnicity","White, non-Hispanic","DataValue",33.9,NA,30.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.4,NA,57.9,NA,NA,28.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"California","(37.63864012300047, -120.99999953799971)","Gender","Female","DataValue",25.4,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,43.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"California","(37.63864012300047, -120.99999953799971)","Gender","Male","DataValue",24,NA,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,NA,NA,NA,NA,32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"California","(37.63864012300047, -120.99999953799971)","Overall","Overall","DataValue",24.7,NA,21.7,NA,NA,NA,NA,NA,NA,74.5,9.1,43.2,48.9,NA,NA,NA,NA,59.7,NA,48.1,NA,NA,37.7,NA,NA,NA,NA,NA,82.9,NA,NA,NA
2014,"California","(37.63864012300047, -120.99999953799971)","Race/Ethnicity","Black, non-Hispanic","DataValue",32.7,NA,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.7,NA,63.6,NA,NA,29.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"California","(37.63864012300047, -120.99999953799971)","Race/Ethnicity","Hispanic","DataValue",32.3,NA,26.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.1,NA,64.1,NA,NA,26.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"California","(37.63864012300047, -120.99999953799971)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",28.6,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.6,NA,NA,NA,NA,40.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"California","(37.63864012300047, -120.99999953799971)","Race/Ethnicity","Other, non-Hispanic","DataValue",11,NA,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.7,NA,17.9,NA,NA,57.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"California","(37.63864012300047, -120.99999953799971)","Race/Ethnicity","White, non-Hispanic","DataValue",22.7,NA,18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.4,NA,41,NA,NA,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Colorado","(38.843840757000464, -106.13361092099967)","Gender","Female","DataValue",20.7,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.2,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Colorado","(38.843840757000464, -106.13361092099967)","Gender","Male","DataValue",21.9,NA,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.1,NA,NA,NA,NA,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Colorado","(38.843840757000464, -106.13361092099967)","Overall","Overall","DataValue",21.3,NA,16.4,NA,NA,NA,NA,NA,NA,77.8,16.8,35.4,48,NA,NA,NA,NA,57.4,NA,44.2,NA,NA,40.5,NA,NA,NA,NA,NA,74.6,NA,NA,NA
2014,"Colorado","(38.843840757000464, -106.13361092099967)","Race/Ethnicity","Black, non-Hispanic","DataValue",30.4,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.5,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Colorado","(38.843840757000464, -106.13361092099967)","Race/Ethnicity","Hispanic","DataValue",26.8,NA,27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.6,NA,55.7,NA,NA,33.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Colorado","(38.843840757000464, -106.13361092099967)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",18.2,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.3,NA,NA,NA,NA,50.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Colorado","(38.843840757000464, -106.13361092099967)","Race/Ethnicity","Other, non-Hispanic","DataValue",17.8,NA,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,40.1,NA,NA,47.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Colorado","(38.843840757000464, -106.13361092099967)","Race/Ethnicity","White, non-Hispanic","DataValue",19.9,NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.7,NA,40.8,NA,NA,42.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Connecticut","(41.56266102000046, -72.64984095199964)","Gender","Female","DataValue",26,NA,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,43.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Connecticut","(41.56266102000046, -72.64984095199964)","Gender","Male","DataValue",26.5,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.7,NA,NA,NA,NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Connecticut","(41.56266102000046, -72.64984095199964)","Overall","Overall","DataValue",26.3,NA,20.6,NA,NA,NA,NA,NA,NA,63.8,6,8.5,76.2,NA,NA,NA,NA,60.4,NA,46.9,NA,NA,38.1,NA,NA,NA,NA,NA,71,NA,NA,NA
2014,"Connecticut","(41.56266102000046, -72.64984095199964)","Race/Ethnicity","Black, non-Hispanic","DataValue",37.3,NA,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,61.1,NA,NA,28.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Connecticut","(41.56266102000046, -72.64984095199964)","Race/Ethnicity","Hispanic","DataValue",27.5,NA,30.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,58.6,NA,NA,33.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Connecticut","(41.56266102000046, -72.64984095199964)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.6,NA,NA,NA,NA,46.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Connecticut","(41.56266102000046, -72.64984095199964)","Race/Ethnicity","Other, non-Hispanic","DataValue",16,NA,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.4,NA,NA,NA,NA,47.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Connecticut","(41.56266102000046, -72.64984095199964)","Race/Ethnicity","White, non-Hispanic","DataValue",25.1,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.8,NA,40.3,NA,NA,39.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Delaware","(39.008830667000495, -75.57774116799965)","Gender","Female","DataValue",31.9,NA,26.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.1,NA,NA,NA,NA,35.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Delaware","(39.008830667000495, -75.57774116799965)","Gender","Male","DataValue",29.4,NA,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.8,NA,NA,NA,NA,26.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Delaware","(39.008830667000495, -75.57774116799965)","Overall","Overall","DataValue",30.7,NA,24.9,NA,NA,NA,NA,NA,NA,50.8,11.4,38.2,51.9,NA,NA,NA,NA,67.4,NA,57.3,NA,NA,31,NA,NA,NA,NA,NA,77.1,NA,NA,NA
2014,"Delaware","(39.008830667000495, -75.57774116799965)","Race/Ethnicity","Black, non-Hispanic","DataValue",37.7,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,57.7,NA,NA,29.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Delaware","(39.008830667000495, -75.57774116799965)","Race/Ethnicity","Hispanic","DataValue",31.3,NA,29.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.6,NA,68.2,NA,NA,27.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Delaware","(39.008830667000495, -75.57774116799965)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",27.5,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.9,NA,NA,NA,NA,33.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Delaware","(39.008830667000495, -75.57774116799965)","Race/Ethnicity","Other, non-Hispanic","DataValue",13.3,NA,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Delaware","(39.008830667000495, -75.57774116799965)","Race/Ethnicity","White, non-Hispanic","DataValue",29.6,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.5,NA,57.7,NA,NA,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"District of Columbia","(38.907192, -77.036871)","Gender","Female","DataValue",23.7,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.8,NA,NA,NA,NA,43.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"District of Columbia","(38.907192, -77.036871)","Gender","Male","DataValue",19.5,NA,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"District of Columbia","(38.907192, -77.036871)","Overall","Overall","DataValue",21.7,NA,20.8,NA,NA,NA,NA,NA,NA,66.5,4.5,4.5,88.5,NA,NA,NA,NA,54.9,NA,46.2,NA,NA,43.1,NA,NA,NA,NA,NA,83.2,NA,NA,NA
2014,"District of Columbia","(38.907192, -77.036871)","Race/Ethnicity","Black, non-Hispanic","DataValue",33.9,NA,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.6,NA,63.3,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"District of Columbia","(38.907192, -77.036871)","Race/Ethnicity","Hispanic","DataValue",19.9,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.7,NA,NA,NA,NA,41.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"District of Columbia","(38.907192, -77.036871)","Race/Ethnicity","Multiracial, non-Hispanic","DataValue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.2,NA,NA,NA,NA,39.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"District of Columbia","(38.907192, -77.036871)","Race/Ethnicity","Other, non-Hispanic","DataValue",NA,NA,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.6,NA,NA,NA,NA,54.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"District of Columbia","(38.907192, -77.036871)","Race/Ethnicity","White, non-Hispanic","DataValue",10.3,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9,NA,33.2,NA,NA,56.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Florida","(28.932040377000476, -81.92896053899966)","Gender","Female","DataValue",26.6,NA,26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1,NA,NA,NA,NA,41.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Florida","(28.932040377000476, -81.92896053899966)","Gender","Male","DataValue",25.8,NA,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.4,NA,NA,NA,NA,30.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Florida","(28.932040377000476, -81.92896053899966)","Overall","Overall","DataValue",26.2,NA,23.7,NA,NA,NA,NA,NA,NA,70.7,24.9,49,43.6,NA,NA,NA,NA,62.2,NA,49.3,NA,NA,35.7,NA,NA,NA,NA,NA,79.6,NA,NA,NA
2014,"Florida","(28.932040377000476, -81.92896053899966)","Race/Ethnicity","Black, non-Hispanic","DataValue",36.2,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.3,NA,63.6,NA,NA,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Florida","(28.932040377000476, -81.92896053899966)","Race/Ethnicity","Hispanic","DataValue",27.2,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,49.6,NA,NA,33.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
